"id","CTR"
3882,0.584121932632559
3950,0.0804940110465917
7082,0.47214847001124
4661,0.202504445589005
8703,0.256674957608053
6665,0.157346818806053
5283,0.365775735406197
1630,-0.0333831622724528
7033,0.49263103201142
4958,0.293759801339812
1071,0.0357785142072423
7481,0.29215476637738
3935,0.230872283184296
7539,0.114955078171975
9637,-0.00310515373339846
7747,NA
9960,0.666941340601194
5304,0.299024794885626
9207,0.457901854298056
5613,0.211319257578005
9660,0.159563466937667
3116,0.567645451461695
7984,0.155582492326958
1665,0.197048143580004
2166,0.0843786314358329
7003,0.206716967931004
8495,0.278001565580638
9843,0.257706318985626
2487,0.210438818291157
6982,0.312931387082833
9337,0.380930867812101
1214,NA
8845,0.345419158490916
4695,0.220199666412403
3198,0.234760387961604
6307,0.165396454144227
2679,0.111332652612134
7270,NA
2456,0.377873375195813
5309,0.142366572917104
7120,0.205838138271315
8876,0.375133802986243
5334,0.312490184801953
8861,-0.117116659104811
3057,0.148085147887298
1662,-0.0330903649061503
6986,0.427766436647108
3690,0.183380614707637
1645,0.192704994826798
5034,NA
6475,0.245120699843276
7594,0.046023344732974
6969,0.306179247796471
2652,0.115351150191116
6517,0.167161480172633
2036,0.0127963351268009
3358,0.347472716043317
6460,0.373941790242484
9827,0.320522559381095
2626,0.0599526209963625
5451,0.128828676486228
1431,0.10056067945656
2655,0.13931517530367
3428,0.556638807984383
6375,0.204563822861234
2083,NA
9914,-0.0621308070134952
6947,0.260369774660058
5566,0.300794521792328
2688,0.187377100104509
5298,0.0847160149570057
9482,NA
2703,NA
4362,0.536971197645105
3446,0.345725372692772
4446,0.326113949629597
6336,0.230596667643082
3065,NA
1301,0.0548919109958031
1095,0.108217877690765
9079,0.0895030227381414
4127,0.35807242835176
2584,0.325815858971872
6917,0.157964145506914
8785,0.136036485262712
8779,0.126804178718683
4394,0.0494666094371765
9617,0.251850294294569
9413,0.112134847736716
1346,0.22664150987874
8934,0.149359951606432
3815,0.191647377363497
1089,-0.00507012895779906
5708,0.243421841813827
9114,0.50934851151945
7894,0.114914768412512
6798,0.278321169685189
1016,0.400510276475753
1433,0.460659693359385
1373,0.21162792235461
8842,0.291940280428025
2600,NA
9849,0.175244943301802
5962,0.256399255570722
5622,0.12228007415101
5327,0.226396504325758
5204,0.00119392178891145
2258,0.424310158052806
4832,0.282646519309435
7119,0.315580675387318
1232,0.115801981666012
9594,0.0501084527056262
3983,0.345448346789838
9597,0.377202547821416
5642,0.128853076863085
9802,0.215803306311458
5032,0.363352011939794
9045,0.164898782452727
7743,0.135326088499499
4844,0.295349056942069
9392,NA
4170,0.384345019392008
8748,0.143222782112286
6501,0.423733615666174
5762,NA
6538,0.260831636557169
3947,0.0864244931076058
1857,0.0835216205491854
8080,0.262695992075589
4991,0.204183881654286
3699,0.0701789829640728
2527,NA
5667,0.173048952695628
6827,0.19188546190457
8331,0.342218457266057
6209,NA
3603,0.192968840385179
1506,0.297633544052572
8554,0.305210804607735
7529,0.408818392144239
1355,-0.0920177409523994
9085,0.300512660776256
7950,0.119615309944523
6740,0.134697985388376
6119,0.407124051040365
3713,0.377522056470981
4248,0.259233565275572
6514,0.203752099915131
5591,0.403735319115525
1498,0.236498980790894
4775,0.258572944086813
7058,0.500893299894193
2286,0.158426217855216
9149,0.0942471477747974
8831,0.142954409405164
5441,0.294729842971856
4425,0.102235106953089
8076,0.0223980591853905
2976,0.251323044329084
2446,0.418325036494952
8537,-0.113562247143198
2035,0.0954043339982456
8045,0.213165534624382
5111,0.366761485012727
2482,0.257892799555501
9199,0.272944416394188
9209,0.39590659350234
7089,0.167171736453648
3158,NA
5545,0.209445360783425
3758,-0.0264466939373149
1656,NA
7982,0.0976526844523812
1557,0.0748023241805165
6559,0.418244409555992
4318,0.234247764134071
4315,0.226944420879506
5149,0.0757500319788995
1668,0.612866230165908
7361,0.085316196985182
7808,0.177409843912742
7501,0.284037030024171
7491,0.142045707116682
9204,0.126155133383336
8399,NA
3390,0.318334749156737
5697,0.0712244251776333
5223,0.465792943371769
6888,0.179402204839242
3988,NA
1353,NA
4762,0.0487256095809225
2692,NA
6699,0.213735287409843
6321,0.151462384761348
4094,0.252903369568609
3139,0.153612411982831
4930,0.19040186565359
5368,0.224312959652798
1802,0.14293975983283
7063,0.221734466758762
1380,0.192976648157349
8966,0.146623253516244
4293,0.472870603301698
9876,0.196883501313875
6472,0.459848575997687
6132,0.00554954605868456
9307,NA
4062,0.192221352463531
1377,NA
6929,NA
3342,0.343707342582744
4103,0.276281089947242
1781,NA
9374,0.0974988768853943
5404,0.302157286645957
9273,0.190821988146171
2550,0.173979097015679
6737,0.108818527655835
4308,0.226810482199494
2615,0.0388931432393919
1815,0.322589514966126
9948,0.0510878773324279
8326,NA
5777,-0.00293187813555504
5720,0.00817891585278398
4918,-0.0334563218695433
5139,0.132396700317034
2616,0.241010931464839
3491,0.125403896929193
9613,0.132250363896043
4286,0.235385736500949
2516,0.102112394416726
1203,NA
5799,0.258430694439922
9269,0.017627894944083
3973,NA
6919,-0.0205417786075599
2090,-0.0314007617075286
5391,0.552399446900084
1356,0.252261181075183
9284,-0.108566319536315
3102,0.32226485772713
9189,NA
2982,0.239131296769661
8457,0.0924540871092225
4347,0.160673181971001
2651,0.275379657334327
1967,-0.0412521765213002
3321,0.174883913855697
9112,0.146247775294365
7175,-0.0142032555479625
4742,NA
8644,0.380045058830153
5905,0.152040513516065
9329,NA
6617,0.115472758713899
9038,0.201520173722081
3404,0.0219663105778519
6500,0.183463223072997
1368,0.0156031867336922
5848,-0.0406195963616692
6006,0.247113689151699
2987,0.531023060993221
8345,0.213313916137978
5736,0.0256247282680833
5359,-0.0693906263379743
6131,0.314916895491865
7009,0.482780564185806
2979,0.114357286658206
9909,NA
8659,0.416582342954271
6811,0.521590806746052
3367,NA
4295,0.296066149172169
9459,NA
2069,-0.00151471704390677
6536,0.230418645066932
9428,0.190162206990987
1484,0.249598063194913
8635,0.748084189595761
2955,0.319317897521371
5268,0.535481507745232
6035,NA
7080,0.310173244830046
5488,0.41807902235383
8533,0.434166978839075
1297,NA
8094,0.197927453798488
3721,0.276000058634331
6314,0.224619810590118
4886,0.181865544590647
4464,0.104876836550778
6906,NA
7819,0.192291380090585
3604,0.129614571090605
2952,0.169025428625162
1307,0.164601536328744
1326,0.157298116699922
9246,0.375624690329197
2758,0.645181955500361
9425,0.246399464816848
3087,0.328562477509866
7236,0.242037947771247
2609,0.145429530989517
7857,NA
7840,0.168540200148683
4112,0.640573353824606
8115,0.279721520475948
5429,-0.0251043523286415
1968,0.407788374430686
7335,0.151051197559932
4618,NA
8247,NA
5484,0.516568120785424
4413,0.151552996652596
7511,0.0365645542551209
4997,0.317091534437807
7096,0.328567095409168
1621,0.475324189308133
2109,0.119948231708056
7241,0.124717317359846
9488,-0.0606627755928213
2140,0.270275490978916
2409,0.23810865265158
7895,0.347908128167073
7986,NA
1923,0.286039932177999
8294,0.0468241061992318
9492,0.312379872593739
7014,0.144985377812577
7965,0.0837201499005093
8055,0.249743140183341
3375,0.267658709544787
2830,0.216097363253956
5793,0.154777145044219
6640,0.151229380908689
8207,0.0732780176014705
4835,-0.05302251080191
9213,0.107230553390651
3292,-0.106158019815563
3823,0.0608622951303175
7398,0.188584627695733
9389,NA
9725,0.0205506949262151
8574,0.00724367271919839
2846,0.402408181538071
1710,0.305218062671187
4289,NA
4531,NA
6096,0.399256731129638
7884,0.098974067600972
1179,NA
5212,0.264719100810144
1249,0.428860388324265
2749,NA
5456,NA
1830,0.127834931009177
1694,0.00627000694883399
1539,0.255700356032291
5551,0.246383717253256
9457,0.451898375092404
6896,0.484921025514228
6101,0.374400506247228
8575,0.282794758894518
9932,0.195711590858272
8471,-0.0261297611385914
8468,NA
5765,0.0716413972982646
5306,0.419128130858586
1369,0.177009730771565
8245,NA
1200,0.0322646058493187
5461,0.326668416375153
6240,0.463856608100716
7804,-0.181504608709394
4820,0.0057642567483872
7288,0.249504782615419
8106,0.234883914818151
8849,0.0605959625995553
9985,0.125900437378468
8365,-0.0444467431468322
8705,0.186738787992681
5533,0.0639790615683145
2614,0.0920212015427292
8222,NA
6886,0.241798706151898
1447,0.159509076818092
9511,0.301051195798368
5685,-0.0209292505348949
6016,0.19407522489398
9798,0.118888763875438
5154,0.0700132916843446
8832,0.466122847502158
6537,NA
6337,0.227566187158332
5534,0.252328922756234
8372,0.0901993021924528
9852,0.169543434317689
4851,0.135801611994386
8930,0.318132818356404
9259,0.0484099644926025
5409,0.405650500995726
5086,0.243632643484877
2634,0.169557191679004
8427,0.424333944790587
6649,0.168115772819304
4018,NA
2203,NA
4610,0.217689437870841
4317,0.110465720773089
8343,0.30398066182646
5472,0.222764491043013
2603,0.158175027866034
3680,0.0699614794577004
5079,0.197699082015717
5899,0.294126135068874
8888,0.296477494582622
5875,0.118470028264232
6350,0.347276888390114
4723,0.110649366688445
5562,0.218303758269702
3015,0.397299058986789
8772,0.172335660223164
4080,NA
2804,0.110125790776873
1913,0.475888117118214
1344,0.179612780471141
4948,0.197847098596806
1260,0.0865791861534988
9089,0.241128857030826
1762,0.113282964256868
4693,0.317229716338154
1459,NA
1835,0.258179209951391
6880,0.00700822860776862
3471,NA
8381,0.246026437846516
6845,0.332637049164062
1679,NA
5988,0.104895190437552
2225,NA
5655,0.212419882342332
4524,0.0877881961163239
4407,0.146373371871861
5291,0.313543895727676
7433,-0.0457426199648906
7783,0.442389459490252
1788,0.0414673222442588
8100,0.114666929509381
4354,0.199785865892313
1015,NA
2505,0.284770162152209
2863,0.0498294531411774
9850,0.267655699370896
8278,0.240360229409361
6296,0.393300102676012
5033,0.229438728196089
4139,0.19427374683122
6849,0.332069380283864
5199,0.272674358130966
8662,0.214066379386021
2788,NA
5747,0.114927932431339
3725,0.145872687097832
6731,NA
2436,NA
2006,NA
2491,NA
3771,0.0200134049268139
5960,0.347709823136508
9844,0.348784695133339
3574,0.102922610705392
2174,NA
4812,0.272519916124733
3550,0.244994788090263
4005,0.319770278272199
7233,0.0146294658829707
2288,0.0536574223010369
4241,NA
9447,NA
9198,NA
1885,0.104575846448896
3023,0.22227654399677
5136,0.0940106461349876
1403,0.114035239555199
4383,0.250610001240799
8363,0.0578289426613693
8638,0.0931365510223311
3154,0.135992025325591
2567,0.329206249716658
6122,0.19527589267724
4836,0.0957089442364073
9317,NA
3728,0.236376762078736
7711,0.297801927256899
5031,0.361105376233052
2334,0.155998647234108
2134,-0.0323823595403878
6525,0.500422955024336
4834,-0.0850463079500439
8553,0.336771690535343
1165,NA
8067,0.177409058344075
5476,0.279552886661885
1956,0.286996792566747
4999,0.0780749569064639
7249,0.161162913533315
2510,0.115192779788012
2169,0.112153447005372
6741,0.111154271103663
9983,0.204381293293205
5401,0.116038619515054
4332,0.173815383501735
2300,0.24170294063868
5439,0.105341772511604
5529,0.0689890197172638
3247,0.102670610674119
8131,NA
8461,0.128703612246686
1852,0.146083639774817
4029,0.41392303459816
1681,0.254657243200114
6440,0.157355866340218
4608,0.150866299697789
4489,0.266421074382969
7823,NA
5206,0.0656446370013241
3968,0.16543181928075
2536,0.17639801280977
3575,0.183345742437911
7780,0.326787536650353
2897,0.272224895549881
2921,0.27382559979977
6552,0.128541445314067
8693,0.283440753979564
2466,0.298863676766072
4436,0.300999329085203
4647,0.293842249335972
9507,0.131643879414472
2309,NA
6107,0.189207082867616
7161,0.0370411573632072
5993,0.407900158350336
8872,0.109601089696128
9010,0.207816549119202
1279,0.242721753013863
1840,0.139864544671803
4310,0.189774400069929
5491,0.426439208445919
2894,0.140725209570917
4628,0.20066756986857
7558,NA
8598,0.323336836837507
1574,0.308806141349345
4462,0.276770410727531
7821,0.0790725324814392
6570,0.223693120423182
5586,0.331749090428231
8990,NA
2070,-0.0418084385069774
9364,NA
9366,0.320587087152788
6902,0.211279586498888
5465,0.0447780168256925
6835,NA
5801,0.241687640735184
7037,0.0231583778075925
2790,0.304847147939296
6194,0.304867953694332
8494,NA
9770,0.216004136568985
9739,0.516080989170626
2193,0.357413947144987
9419,0.40457016092244
5325,0.336894803226481
9378,0.398222604040861
5996,0.292828286071937
5112,0.308004603305779
8351,NA
5041,0.1337658666385
3414,0.0826496524576599
2437,-0.0155765814056719
9422,0.210518935836659
9655,0.29174036551923
5237,NA
5829,0.165967645064876
5103,0.366000244701242
4036,0.315345121902374
4156,0.142364056957043
2814,0.600843216498525
6634,NA
8687,0.119553035227639
7976,0.214073971886663
7407,0.303785116443395
7340,0.139643061107055
4050,0.249645908459251
9734,0.40186129939578
5119,0.336927819525685
5536,-0.0866185032745153
6471,0.184346770519054
1732,NA
3485,0.341136473749682
7145,0.121650795373069
9972,0.326393277423858
4924,0.14852162039555
3531,-0.0257195025851072
3254,0.135826273298908
8647,0.151421926439523
5500,0.0412725335784777
7824,0.156180463617796
4936,0.0794979602264745
4020,0.303648396757881
2343,0.272065646271729
5308,0.344646705937665
9993,0.449874956424712
8998,0.443413564133911
7870,0.00405889280122647
6076,0.370308520127551
3683,0.156921354895046
6002,0.701089329522608
8078,0.114109348072942
5142,0.395501794591653
9616,NA
5475,0.300796638230299
7268,0.0449465174703889
2316,0.355465574665874
8084,0.277255620742513
6799,0.358627690913246
4008,-0.0138382350430535
3675,-0.00275417401535626
7692,0.291250882344544
5664,0.086291546204479
3352,0.119045214041439
4748,-0.128792376034888
7999,0.147281991022683
8588,0.174439633069563
5388,0.203847640711089
9785,0.0271832388578808
3971,0.0865858419763656
6123,0.317276300200622
7670,0.254215432459137
8125,0.179086130728081
6466,0.0802076853862913
5654,NA
2978,0.0899496217526773
8266,0.276587736484105
2235,0.178376044233508
7738,-0.0223640355200237
2381,0.142767685679127
7385,0.303991730449287
7329,0.259891873649369
3589,0.132738561208047
6004,0.246724517583043
2161,NA
8678,0.345087372150439
5434,0.387816578090362
1509,NA
6003,0.191690247559123
5455,0.146091640507499
7214,0.268615783252568
3477,0.230096599548428
7153,0.475314899500903
5661,0.129499950250072
1021,0.331131854053252
5951,0.210779656086359
2819,0.00596141414885524
9714,NA
1338,0.120248095336288
3006,0.361603000754967
3147,0.293618153391298
8378,0.497478664832124
9901,0.155634480428261
4176,0.448709917403291
5882,0.357972670507926
9860,0.0179928021952503
4718,0.176547595317362
4903,0.350377253328766
9480,-0.00267442077220888
5944,0.222523356569781
3137,0.213344124963872
3773,0.147911468949561
9408,0.341707052378087
6810,0.255619013353465
1070,0.245880444420098
9964,0.272720293526399
9371,0.183348125195385
8442,0.158762617678414
6865,0.439050006028485
1452,0.00656370818114654
8020,0.0572971702118022
8776,0.231553535241035
6483,0.318806083916905
6702,0.171486301351904
3443,0.259955032060908
2230,0.0248507703595174
2050,0.0149451849299245
7218,0.276685427783142
7520,0.217521616061341
8766,0.118088266684971
7355,0.0998313442327974
2847,0.602977967444962
7345,0.189304732371431
4867,0.387678405781777
7071,0.0455883349136722
3406,0.275669265313934
6963,0.211359326649662
5828,0.184133134433819
6825,0.119169142523724
7344,0.191504850685364
6646,0.198469714289842
4909,0.0286091401698459
3114,0.00282002356829139
4553,0.01792902181682
6335,0.036893811566101
4829,NA
6169,0.285884921912878
3886,0.0728577687360943
1171,0.164610445164942
7616,0.310074074714517
2988,0.225609805810479
7177,0.341417788640704
3903,0.161963422777077
2057,0.367547446859876
8000,NA
9757,0.317793685801085
8036,0.371954217850626
4334,0.195983473462954
7979,0.321005862549162
2892,0.343142793656967
8295,-0.0424129485762414
7916,0.201430761995417
8371,0.311961200159276
2018,0.256022660969402
2305,0.194418445231898
8712,0.344141381486389
6560,0.3796458990813
1976,0.225744927240173
6114,0.056732327999573
9096,NA
9119,0.401764256969108
6244,0.668042992086515
9786,0.0903178107155876
5075,-0.0300834287578705
1404,0.00057962867846425
9823,0.0409052305088519
3157,0.155081743549185
8657,-0.0386741705976077
4574,NA
1499,0.0744723896926524
3407,0.0200633547350528
7962,0.293704422012435
1164,NA
2202,0.0667205584344298
3124,NA
7825,-0.00163755103033585
8452,0.253469789656942
9881,0.545002632947049
5316,0.573376554279501
3422,0.442009698014306
6887,0.187581656301176
9745,0.102004086943443
3143,NA
4803,0.0670106457273812
9020,0.479364951140591
6210,NA
6029,NA
8321,0.552282364001762
3331,NA
3334,0.0899576305641512
6055,0.109498493973812
1955,0.0378318339661479
8672,0.235047319036015
2484,0.357414218373202
2663,0.279197115103426
5917,0.208924324318029
5945,0.0915370230795015
5181,0.127538984257548
5282,0.0780204180736578
3667,0.0397158106506909
9885,0.210965293837432
9732,0.0660795994260851
1606,0.352131704376799
7383,0.0410168540168231
8581,-0.110717809124932
3977,NA
5715,NA
1119,0.129881750351569
8118,-0.0138286102928249
1066,0.240453534243272
2445,0.0477061710047372
6363,NA
9962,0.129012059490075
9414,0.256938812930593
8066,NA
4514,0.485606001470818
9795,0.167418871175125
7419,0.156791016116421
1294,0.391303776639116
9111,NA
6931,0.311269551361991
4357,NA
6987,0.261283034892501
8038,0.328260308905264
2947,0.168070861582968
3999,0.317432449383383
2435,0.431365571597066
8952,0.197715322990872
9977,0.223614624008092
6809,NA
8901,0.0967845671519497
7830,0.123584342714689
8587,0.214666046572236
9533,0.298409868548662
7112,NA
9627,NA
7010,NA
1048,0.192549902836968
5098,0.125327397690443
5294,0.222954210212217
2037,0.0913385879670731
6103,0.209168253388704
2495,0.183267002389913
4038,0.28911067720094
7072,0.0443455258897129
8583,NA
5415,0.482527324356112
8629,0.543858032253972
3925,0.267261669578629
5072,0.0811042239517949
8802,0.0937408126715753
1693,0.0356981630828136
9081,0.316877906612203
2906,0.407451586757485
4592,NA
4613,0.25412600527451
2665,0.140715501352392
2157,0.107219814899279
2355,0.21789524166918
6468,NA
9469,0.102965514403718
6142,0.0422182602518164
4189,0.091610626773226
9101,0.0845377753600609
1309,0.548949340985633
5670,0.0648488957828751
7259,0.156359326752038
1406,0.260585160661851
1597,0.0969273278781433
5104,0.254085940773027
8545,0.21007373171505
1765,0.168219909568649
